easting,northing,elevation,distanceToWatercourse,localAuthority,households,numberOfPostcodeUnits,headcount,Suspect Charged,Porosity Max(%),Permeability category,Permeability Max(m�),Permeability Min(m�),Description,PSD min(mm),Organic soil,predicted medianPrice
540546,174904,20.0,1060.0,Greenwich,11720.0,775.0,28560.0,42,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,526888.992039603
531091,173964,40.0,5230.0,Lambeth,23656.0,1603.0,55539.0,3227,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,584078.9637495329
437062,121385,30.0,220.0,Test Valley,11664.0,1266.0,30021.0,759,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,368386.088251423
576487,154893,40.0,940.0,Maidstone,19974.0,1690.0,53310.0,1711,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,532471.7786409145
210774,59943,10.0,180.0,Cornwall,1808.0,235.0,3865.0,546,55.0,Moderate to low,0.001,1e-06,"silt, sand",0.002,0.0,355575.1489661654
501802,156029,30.0,1010.0,Guildford,2788.0,381.0,6895.0,302,45.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,661420.9785651341
348078,135503,40.0,1420.0,Mendip,5469.0,436.0,13966.0,964,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,287587.0994143356
576524,165367,70.0,3890.0,Medway,21162.0,1284.0,52165.0,1711,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,307028.6283229283
245483,126853,10.0,820.0,Torridge,18583.0,1521.0,39460.0,546,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,258026.24614448054
516607,157470,40.0,910.0,Mole Valley,10478.0,1279.0,24918.0,302,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,534882.9699737122
510122,187381,50.0,1210.0,Hillingdon,20117.0,1631.0,53095.0,834,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,551626.2461734693
529803,176868,0.0,2050.0,Lambeth,17305.0,1388.0,38648.0,3227,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,511776.46174196166
329379,98098,40.0,400.0,East Devon,5539.0,675.0,13579.0,964,45.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,381458.8697485393
535671,169955,30.0,750.0,Bromley,10883.0,727.0,24812.0,42,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,461119.4837309454
552581,177563,10.0,580.0,Bexley,14060.0,822.0,38275.0,42,,,,,,,,389983.4850201057
546602,120793,20.0,140.0,Wealden,11107.0,1319.0,27569.0,506,45.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,428432.6911493764
203286,53397,90.0,740.0,Cornwall,11576.0,907.0,27666.0,546,55.0,Moderate to low,0.001,1e-06,"silt, sand",0.002,0.0,307397.8616071429
341302,147601,20.0,560.0,Sedgemoor,1388.0,237.0,3316.0,964,55.0,Moderate to low,0.001,1e-06,"silt, sand",0.002,0.0,463599.6209608843
592445,174481,10.0,3610.0,Swale,15919.0,1160.0,42961.0,1711,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,254748.43583166966
436900,122200,40.0,650.0,Test Valley,,,,759,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,506848.49573755823
546885,179506,0.0,1260.0,Greenwich,10594.0,600.0,28381.0,42,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,450959.9116983204
499050,150523,30.0,1030.0,Guildford,6844.0,654.0,16122.0,302,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,585921.1992438084
367339,90437,100.0,1330.0,Dorset,9001.0,890.0,21364.0,552,,,,,,,,390562.9149052046
632235,169578,20.0,4380.0,Thanet,3759.0,264.0,7903.0,1711,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,300925.352997449
487203,154118,80.0,1650.0,Rushmoor,22266.0,1739.0,57224.0,302,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,370061.6257612843
486529,167673,80.0,150.0,Bracknell Forest,22261.0,1547.0,58053.0,1089,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,477232.67873530067
270082,87544,190.0,410.0,West Devon,10952.0,1252.0,24396.0,546,90.0,Low to moderate,1e-05,1e-07,"Organic matter, highly variable         ",0.02,1.0,439039.9925595238
531406,166024,40.0,2100.0,Croydon,,,,3227,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,533136.2912626709
459080,162046,100.0,1050.0,Basingstoke and Deane,9291.0,803.0,23403.0,1089,55.0,Low to moderate,1e-05,1e-07,"silt, sand ",0.002,0.0,383723.44447488955
531280,104511,20.0,7800.0,Brighton and Hove,37904.0,2845.0,84832.0,506,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,899281.6500344069
357134,168832,40.0,180.0,"Bristol, City of",13010.0,812.0,32398.0,964,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,344140.37642479746
472309,147259,110.0,2910.0,Hart,2616.0,330.0,7064.0,759,,,,,,,,546411.9329897983
515191,165359,20.0,480.0,Elmbridge,8352.0,874.0,21681.0,302,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,882383.8078875782
512479,167959,20.0,1690.0,Elmbridge,8614.0,974.0,20964.0,302,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,551105.540922619
570534,159731,10.0,1230.0,Tonbridge and Malling,8514.0,708.0,21776.0,1711,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,408648.6422928517
332472,95992,200.0,1460.0,East Devon,5539.0,675.0,13579.0,964,45.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,363062.79613599065
481569,155037,70.0,160.0,Hart,9667.0,963.0,25130.0,302,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,643653.5591686182
433829,110480,20.0,240.0,New Forest,,,,759,50.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,512848.926596135
474709,170018,50.0,1350.0,Wokingham,13986.0,1134.0,40122.0,1089,60.0,Very low,1e-05,1e-08,"clay, fine silt",0.002,1.0,471887.44338889135
343018,165615,10.0,1820.0,North Somerset,4970.0,411.0,12523.0,964,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,362809.823359034
244082,57982,30.0,980.0,Plymouth,18973.0,1062.0,44007.0,546,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,217405.0104882405
529752,118802,30.0,170.0,Mid Sussex,13049.0,1131.0,34156.0,506,50.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,446545.48305551463
434670,115095,10.0,660.0,New Forest,2117.0,178.0,4379.0,759,60.0,Very low,1e-05,1e-08,"clay, fine silt",0.002,1.0,640337.2847582288
531347,115586,50.0,370.0,Mid Sussex,7454.0,717.0,19203.0,506,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,513883.1004894704
636631,171298,10.0,9060.0,Thanet,20779.0,1496.0,46355.0,1711,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,294347.02125850343
304498,97479,50.0,180.0,East Devon,8102.0,1148.0,19842.0,534,45.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,455322.01687347644
280352,60985,10.0,120.0,South Hams,8529.0,1055.0,19785.0,546,55.0,Moderate to low,0.001,1e-06,"silt, sand",0.002,0.0,450739.0161342219
360100,188700,20.0,1080.0,South Gloucestershire,,,,964,,,,,,,,516170.0515674874
528400,159900,140.0,4960.0,Reigate and Banstead,12033.0,1027.0,31015.0,3227,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,553115.5453147595
293329,63786,110.0,2090.0,Torbay,16615.0,1253.0,33160.0,546,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,363694.7217261905
510821,184900,40.0,110.0,Hillingdon,20117.0,1631.0,53095.0,302,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,502864.9918154762
471538,99412,0.0,3180.0,Havant,8483.0,616.0,17389.0,759,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,416001.7297642258
530029,167853,40.0,2330.0,Merton,22393.0,1312.0,64887.0,3227,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,461434.3859926198
465465,166777,90.0,1230.0,West Berkshire,13178.0,1877.0,36324.0,1089,45.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,478880.9346648636
244286,58466,40.0,980.0,Plymouth,18973.0,1062.0,44007.0,546,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,214667.17683602963
345104,141654,10.0,2230.0,Mendip,6035.0,707.0,13323.0,964,55.0,Moderate to low,0.001,1e-06,"silt, sand",0.002,0.0,345400.26923050545
510165,178634,30.0,620.0,Hillingdon,16313.0,1358.0,56884.0,302,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,449192.3232332687
548313,99117,10.0,3490.0,Lewes,11293.0,1065.0,23959.0,506,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,339931.71731287753
354833,130575,50.0,3320.0,South Somerset,4161.0,481.0,10143.0,964,,,,,,,,397434.285879851
559975,145894,30.0,520.0,Tonbridge and Malling,6779.0,485.0,16818.0,1711,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,469056.52611422294
291747,92619,30.0,1010.0,Exeter,22358.0,2095.0,60690.0,546,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,617355.8301815292
538592,102798,30.0,4950.0,Brighton and Hove,42545.0,2476.0,94305.0,506,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,440125.47552409547
517000,174100,10.0,760.0,Richmond upon Thames,11360.0,1204.0,27653.0,302,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,829670.0601615645
514600,165400,20.0,970.0,Elmbridge,8352.0,874.0,21681.0,302,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,925149.5481481384
473200,120900,90.0,1340.0,East Hampshire,5013.0,543.0,11657.0,759,55.0,Moderate to low,0.001,1e-06,"silt, sand",0.002,0.0,573721.5106814767
359005,158428,160.0,1410.0,Bath and North East Somerset,6335.0,726.0,17349.0,964,,,,,,,,424854.2996764834
486050,178627,30.0,2010.0,Windsor and Maidenhead,32344.0,3456.0,84273.0,1089,45.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,556098.4937934629
354649,114479,80.0,1600.0,South Somerset,5082.0,676.0,11892.0,964,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,354128.4486607143
500295,168285,30.0,520.0,Runnymede,2357.0,315.0,5839.0,302,50.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,1419770.4851190476
534114,178292,10.0,1940.0,Southwark,31597.0,3660.0,73174.0,42,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,1352538.8086734693
505009,183132,30.0,1320.0,Hillingdon,13042.0,951.0,39184.0,302,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,539195.2734552154
521477,168161,20.0,2000.0,Kingston upon Thames,14739.0,1130.0,40358.0,3227,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,594172.9888000994
506427,173490,20.0,3450.0,Spelthorne,6721.0,537.0,18827.0,302,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,1183935.3647729363
615200,157700,10.0,1060.0,Canterbury,15569.0,1256.0,33165.0,1711,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,423343.2839587196
445049,102962,20.0,2100.0,New Forest,15439.0,1245.0,34373.0,759,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,402766.5793652017
637226,152706,10.0,1040.0,Dover,16924.0,1365.0,35532.0,1711,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,326447.12260642357
505844,139077,60.0,820.0,Waverley,6293.0,713.0,15895.0,302,60.0,Very low,1e-05,1e-08,"clay, fine silt",0.002,1.0,608807.8233418367
535800,168500,40.0,370.0,Bromley,21766.0,1551.0,49900.0,42,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,486336.7549604437
263079,55710,40.0,270.0,South Hams,7423.0,738.0,19079.0,546,55.0,Moderate to low,0.001,1e-06,"silt, sand",0.002,0.0,344118.2385844056
532282,176712,10.0,3940.0,Southwark,19220.0,1308.0,50329.0,42,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,559384.4863516407
523600,170000,40.0,2860.0,Merton,11983.0,851.0,30512.0,3227,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,680836.5113505602
333228,161055,10.0,1100.0,North Somerset,16616.0,1167.0,38031.0,964,60.0,Very low,1e-05,1e-08,"clay, fine silt",0.002,1.0,378522.98462458013
444855,118732,10.0,1330.0,Eastleigh,19373.0,1506.0,51842.0,759,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,333944.73265411955
244168,109279,150.0,720.0,Torridge,2059.0,312.0,4649.0,546,55.0,Moderate to low,0.001,1e-06,"silt, sand",0.002,0.0,337304.6630430581
551700,120200,70.0,560.0,Wealden,11107.0,1319.0,27569.0,506,45.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,537151.0781855013
526182,151672,120.0,3390.0,Reigate and Banstead,10869.0,1124.0,27631.0,302,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,798419.2003230894
459900,196300,50.0,610.0,South Oxfordshire,5803.0,892.0,16011.0,1089,45.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,517679.21152653394
321461,104539,210.0,290.0,East Devon,9641.0,1087.0,22225.0,964,55.0,Moderate to low,0.001,1e-06,"silt, sand",0.002,0.0,468586.263038632
375350,164483,20.0,1780.0,Bath and North East Somerset,19809.0,2178.0,42246.0,964,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,518427.03565660305
475996,170644,,,Wokingham,13986.0,1134.0,40122.0,1089,60.0,Very low,1e-05,1e-08,"clay, fine silt",0.002,1.0,459828.85995436134
561117,175837,0.0,210.0,Gravesham,15684.0,1015.0,41402.0,1103,60.0,Very low,1e-05,1e-08,"clay, fine silt",0.002,1.0,432266.56626742485
361138,175498,,590.0,"Bristol, City of",23619.0,1395.0,57433.0,964,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,351872.44866071426
471700,169500,40.0,,,15059.0,1326.0,46586.0,1089,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,463592.0258783861
553664,174039,20.0,,,4011.0,304.0,9428.0,42,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,465745.7551595388
465674,175638,80.0,1460.0,West Berkshire,11055.0,789.0,28736.0,1089,,,,,,,,1431779.3329244528
591126,120435,,450.0,Rother,7095.0,679.0,14042.0,1711,,,,,,,,551103.5230553932
531426,175489,,4100.0,Lambeth,19134.0,1654.0,48003.0,3227,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,600095.0133978851
345607,105006,120.0,640.0,,3107.0,270.0,6065.0,964,50.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,429153.3385808937
535666,168653,40.0,,Bromley,21766.0,1551.0,49900.0,42,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,518213.00469664583
485922,104179,10.0,620.0,,14499.0,1455.0,33528.0,759,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,585533.0881311409
524100,174200,40.0,2070.0,,26534.0,1852.0,63974.0,3227,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,853966.9504878542
457443,172010,70.0,,West Berkshire,13178.0,1877.0,36324.0,1089,45.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,699303.9141962572
447245,166993,,390.0,West Berkshire,16998.0,1721.0,42335.0,759,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,568927.9534104161
526911,136846,70.0,,Crawley,27030.0,2243.0,73721.0,506,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,1045263.2605079431
536024,175703,,1910.0,Lewisham,12177.0,711.0,28964.0,42,,,,,,,,505429.6591200372
405014,95518,50.0,,"Bournemouth, Christchurch and Poole",8690.0,592.0,20871.0,552,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,378237.3710132964
379601,156054,90.0,390.0,Mendip,14451.0,1458.0,37449.0,964,,,,,,,,496638.16470757965
538035,169493,,1840.0,Bromley,21766.0,1551.0,49900.0,42,,,,,,,,526897.9868437105
344024,166226,,1330.0,North Somerset,,,,964,45.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,513471.204469102
253196,147251,40.0,1000.0,,9022.0,824.0,16608.0,546,,,,,,,,338496.99703388603
476279,172880,50.0,,Wokingham,10197.0,675.0,27827.0,1089,,,,,,,,541210.8415018818
575653,156656,20.0,270.0,Maidstone,13387.0,1428.0,34286.0,1711,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,353080.20324776386
401619,91092,,1000.0,"Bournemouth, Christchurch and Poole",15461.0,1179.0,35656.0,552,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,471649.53103800345
376587,167141,,760.0,Bath and North East Somerset,19809.0,2178.0,42246.0,964,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,502642.94102718355
402606,169544,100.0,,Wiltshire,9382.0,935.0,24803.0,343,,,,,,,,359947.52465846017
367387,152440,,570.0,Mendip,14451.0,1458.0,37449.0,964,,,,,,,,405654.49842240056
359775,173346,,470.0,"Bristol, City of",7517.0,856.0,19401.0,964,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,859691.194374217
515000,172000,,1440.0,Richmond upon Thames,10483.0,974.0,24417.0,302,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,723848.3841964523
578462,110802,30.0,,Hastings,13441.0,806.0,28957.0,1711,,,,,,,,397709.23303741094
511580,169386,10.0,730.0,Spelthorne,8449.0,835.0,22399.0,302,,,,,,,,604316.6137597823
444347,101269,,540.0,New Forest,,,,759,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,494306.9623390651
576713,154485,60.0,1310.0,,19974.0,1690.0,53310.0,1711,,,,,,,,596831.7087298587
530811,178769,10.0,1930.0,,10222.0,814.0,23014.0,3227,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,576308.5325293103
407616,183005,120.0,1260.0,Wiltshire,11814.0,1083.0,29501.0,343,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,309881.96628694586
354432,145448,,,,8275.0,958.0,19145.0,964,,,,,,,,376828.1425417676
503100,101800,10.0,750.0,Arun,12935.0,933.0,33161.0,506,,,,,,,,386396.5716615821
534618,125581,50.0,,Mid Sussex,14681.0,1407.0,39232.0,506,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,666371.9260569215
288888,57190,60.0,,Torbay,9400.0,827.0,20828.0,546,,,,,,,,379555.8861283644
237151,65313,110.0,470.0,Cornwall,9735.0,845.0,21801.0,546,,,,,,,,357313.4512280874
560096,138180,120.0,1870.0,,12247.0,1082.0,29750.0,506,45.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,629926.7836514546
256354,130908,,,North Devon,10598.0,950.0,24250.0,546,55.0,Moderate to low,0.001,1e-06,"silt, sand",0.002,0.0,356839.1685900084
333228,161055,,1100.0,North Somerset,16616.0,1167.0,38031.0,964,60.0,Very low,1e-05,1e-08,"clay, fine silt",0.002,1.0,421309.1871052896
580459,163458,,5960.0,Medway,20882.0,1425.0,50824.0,1711,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,411712.86904761905
522090,114406,,1350.0,Horsham,3144.0,357.0,8038.0,506,,,,,,,,584336.3783977388
547415,168503,,1030.0,Bromley,19245.0,1310.0,48738.0,42,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,391631.4384621242
524321,170180,20.0,3040.0,Merton,34043.0,2621.0,80550.0,3227,,,,,,,,763616.8730628965
410816,92773,40.0,3250.0,,12377.0,907.0,32123.0,552,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,366911.5039516424
542573,134825,80.0,750.0,Wealden,1918.0,233.0,4476.0,506,,,,,,,,564081.9433408836
402899,93967,20.0,1770.0,"Bournemouth, Christchurch and Poole",9656.0,660.0,23025.0,552,,,,,,,,350958.15700412414
477248,105716,10.0,690.0,,8307.0,698.0,20280.0,759,45.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,509392.71377322474
469712,172049,50.0,,Reading,,,,1089,,,,,,,,557657.2028939738
501959,150651,70.0,2060.0,Guildford,13202.0,1513.0,31811.0,302,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,655867.3298881408
535421,172625,,,Lewisham,14875.0,966.0,34644.0,42,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,511791.89797702915
470073,110148,40.0,1170.0,Havant,17346.0,1445.0,42689.0,759,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,284241.2767547567
566303,171775,,2040.0,,19436.0,1179.0,49484.0,1103,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,387960.3390001754
380992,161217,110.0,,Wiltshire,6080.0,600.0,14068.0,343,,,,,,,,517606.65512780595
516777,145965,90.0,400.0,Mole Valley,6868.0,844.0,16249.0,302,,,,,,,,538557.8887804995
464948,166969,,2200.0,,13178.0,1877.0,36324.0,1089,,,,,,,,577827.2729677309
532267,174279,,5570.0,Southwark,8048.0,537.0,18479.0,42,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,915154.4164040616
540608,110487,60.0,660.0,,9277.0,931.0,20330.0,506,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,544746.1683407427
480528,142813,120.0,,East Hampshire,9015.0,1237.0,24230.0,759,50.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,899723.0509898781
511387,182394,30.0,,,13779.0,970.0,42608.0,302,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,591979.1027608896
469561,113112,70.0,3800.0,East Hampshire,14184.0,1055.0,35752.0,759,,,,,,,,445312.17780538544
456818,174344,110.0,3020.0,,7140.0,679.0,20020.0,1089,50.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,575225.1455892498
476113,182461,40.0,,,10408.0,1636.0,23698.0,1089,,,,,,,,968655.3088374021
249191,77321,180.0,,,7640.0,747.0,17014.0,546,,,,,,,,361641.31246765004
447916,109562,,250.0,,19164.0,1533.0,48662.0,759,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,378459.98597157095
324936,125263,20.0,,Somerset West and Taunton,18367.0,1553.0,42116.0,964,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,331021.6837797619
532456,174445,30.0,5560.0,Southwark,8048.0,537.0,18479.0,42,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,913219.9375
